24.50035,39.621183
24.496267,39.605385
24.488215,39.587387
24.482985,39.584726
24.482697,39.584743
24.478617,39.582598
24.457343,39.587404
24.430085,39.604168
24.433624,39.657741
24.495408,39.607478
24.495709,39.61015
24.499005,39.619484
24.482668,39.651553
24.428265,39.649493
24.421513,39.626579
24.477413,39.65635
24.465799,39.66427
24.457647,39.667103
24.461125,39.586287
24.488759,39.645945
24.459931,39.587165
24.46263,39.5854
24.496428,39.604545
24.496344,39.604056
24.495967,39.599658
24.499648,39.621931
24.499648,39.622045
24.499676,39.622133
24.49973,39.622628
24.499746,39.622726
24.499739,39.622834
24.499764,39.622922
24.499779,39.623125
24.499787,39.623323
24.422852,39.635014
24.422829,39.634931
24.422652,39.633823
24.422621,39.633733
24.444361,39.596494
24.444457,39.596449
24.446297,39.59532
24.446481,39.59521
24.446568,39.595155
24.446657,39.595098
24.446749,39.595043
24.450068,39.593017
24.45015,39.59296
24.451326,39.592237
24.497485,39.615817
24.499796,39.623625
24.499605,39.618031
24.49709,39.610404
24.496229,39.604505
24.496216,39.60413
24.496318,39.602716
24.49602,39.600581
24.493363,39.592405
24.476429,39.581894
24.474454,39.581574
24.473825,39.581508
24.473665,39.581489
24.473542,39.581465
24.472959,39.581459
24.471825,39.581353
24.470974,39.58151
24.47035,39.581544
24.464086,39.583541
24.462821,39.584267
24.462028,39.584781
24.459048,39.586603
24.45859,39.586888
24.458438,39.586922
24.45796,39.587269
24.457269,39.587383
24.451079,39.591253
24.432102,39.60309
24.421851,39.613208
24.420128,39.624021
24.426755,39.649081
24.430371,39.65342
24.431444,39.654779
24.431868,39.655382
24.439771,39.664043
24.441197,39.664788
24.441522,39.665004
24.443401,39.666096
24.44775,39.667893
24.453455,39.668769
24.453811,39.668633
24.455149,39.668496
24.456157,39.668365
24.456534,39.66825
24.457738,39.668095
24.46638,39.665097
24.468347,39.664105
24.470211,39.663131
24.481961,39.653353
24.484604,39.651075
24.484611,39.650802
24.485284,39.6503
24.497149,39.636649
24.500237,39.627353
24.472162,39.582273
24.472583,39.582269
24.473065,39.582289
24.473645,39.582322
24.474651,39.582449
24.474818,39.582478
24.475018,39.582503
24.476392,39.582773
24.476607,39.582807
24.47814,39.583314
24.478832,39.583594
24.481714,39.585137
24.489929,39.589999
24.492292,39.592816
24.494393,39.596623
24.49509,39.602143
24.499644,39.625212
24.498393,39.63108
24.498181,39.631677
24.496712,39.635819
24.491354,39.643351
24.489097,39.645531
24.487611,39.646919
24.487266,39.647336
24.485985,39.648525
24.485378,39.649089
24.484789,39.649579
24.481545,39.652301
24.480572,39.653521
24.479452,39.654549
24.477217,39.656534
24.476923,39.656874
24.476719,39.657083
24.47539,39.658297
24.475083,39.658613
24.474744,39.658857
24.464934,39.664438
24.462785,39.665485
24.457935,39.667095
24.454139,39.66763
24.453235,39.667493
24.449841,39.667365
24.436406,39.65934
24.429118,39.65058
24.429019,39.650412
24.428319,39.649633
24.427926,39.648905
24.427141,39.647973
24.426628,39.647389
24.423442,39.638045
24.423538,39.637823
24.421644,39.628465
24.421105,39.625337
24.421031,39.624693
24.426746,39.607813
24.427111,39.60746
24.42752,39.607115
24.428289,39.606638
24.456231,39.589342
24.457555,39.588454
24.458821,39.587673
24.459784,39.587054
24.460842,39.5864
24.462836,39.585187
24.465728,39.583657
24.468987,39.582595
24.475671,39.582734
24.49673,39.609654
24.496645,39.609384
24.496746,39.609235
24.496748,39.609187
24.495991,39.600429
24.495967,39.600073
24.495005,39.595343
24.49386,39.593074
24.49309,39.591994
24.493031,39.591945
24.476389,39.581884
24.474048,39.58154
24.472408,39.581424
24.472036,39.581353
24.471058,39.581342
24.470069,39.581493
24.469912,39.581553
24.46534,39.582842
24.465182,39.582852
24.463215,39.583931
24.462462,39.58441
24.462391,39.584485
24.462156,39.584629
24.46128,39.585211
24.461218,39.585109
24.459166,39.586464
24.459031,39.586535
24.458631,39.586833
24.458602,39.586861
24.458082,39.587099
24.457969,39.587176
24.457596,39.587417
24.451364,39.59121
24.430037,39.603855
24.422272,39.637246
24.457867,39.668013
24.48242,39.652941
24.482514,39.652855
24.470064,39.582423
24.472126,39.582365
24.474344,39.582484
24.477559,39.583222
24.479219,39.583839
24.481975,39.585342
24.482712,39.585686
24.489227,39.58942
24.490837,39.590701
24.491389,39.591259
24.492283,39.592444
24.495369,39.608282
24.495519,39.608718
24.497687,39.617218
24.496846,39.635294
24.496749,39.635594
24.491264,39.643343
24.489502,39.645073
24.487501,39.647086
24.487445,39.64713
24.487113,39.6473
24.485548,39.648883
24.484696,39.649644
24.484482,39.64984
24.48242,39.651437
24.48009,39.653846
24.478151,39.655633
24.478109,39.655703
24.477758,39.656017
24.477331,39.656409
24.476697,39.657009
24.475866,39.657765
24.475833,39.6578
24.475107,39.658422
24.475075,39.658465
24.474759,39.658817
24.470978,39.661466
24.469107,39.662754
24.469029,39.662756
24.462868,39.665391
24.44495,39.6659
24.434517,39.656827
24.426339,39.608343
24.426509,39.608131
24.428337,39.606486
24.445057,39.596223
24.450371,39.59289
24.457925,39.588254
24.459453,39.587292
24.491264,39.591186
24.489979,39.644654
24.474615,39.658835
24.468333,39.664273
24.472978,39.661623
24.496369,39.606941
24.469585,39.66255
24.423512,39.638697
24.427858,39.60708
24.496254,39.604311
24.493681,39.592646
24.476831,39.581941
24.470884,39.581319
24.465498,39.582471
24.458225,39.586979
24.445475,39.594806
24.425833,39.607585
24.471056,39.582462
24.488713,39.589185
24.494711,39.597784
24.499683,39.624825
24.487735,39.646792
24.481465,39.652581
24.466944,39.663641
24.426989,39.647609
24.428017,39.606807
24.45616,39.589432
24.462134,39.585925
24.496413,39.601832
24.452438,39.590629
24.446232,39.594271
24.429362,39.604537
24.426042,39.60694
24.42435,39.609383
24.421466,39.614
24.420896,39.628815
24.421019,39.629546
24.421243,39.63198
24.421492,39.633274
24.421735,39.633932
24.422613,39.638986
24.433938,39.658092
24.436313,39.660556
24.44584,39.667266
24.446186,39.667359
24.456972,39.668227
24.474936,39.660297
24.500483,39.622482
24.478382,39.583481
24.493768,39.594884
24.494337,39.596451
24.494497,39.596994
24.494594,39.597904
24.495706,39.610893
24.499407,39.621184
24.498159,39.631698
24.476089,39.657504
24.466119,39.664177
24.465954,39.664273
24.452683,39.667388
24.447248,39.666805
24.474795,39.658695
24.457074,39.668161
24.496351,39.605183
24.496514,39.602564
24.484314,39.651231
24.496577,39.608954
24.496124,39.601691
24.49382,39.59297
24.492436,39.591163
24.492425,39.591189
24.492264,39.590986
24.492096,39.590785
24.490584,39.58905
24.489736,39.588642
24.486995,39.586923
24.486514,39.586856
24.483375,39.585125
24.480862,39.583506
24.478101,39.582464
24.477942,39.582363
24.477798,39.582321
24.47722,39.582154
24.475291,39.581608
24.473512,39.581375
24.473328,39.581356
24.471151,39.581383
24.469912,39.581517
24.465785,39.582665
24.464888,39.583083
24.459134,39.58643
24.42207,39.612755
24.420577,39.61727
24.420434,39.617909
24.420126,39.619988
24.422615,39.639326
24.423413,39.64228
24.429997,39.653143
24.431413,39.65483
24.440622,39.664467
24.440956,39.664704
24.47636,39.658482
24.48144,39.653844
24.482111,39.653156
24.48484,39.650769
24.484977,39.650599
24.500446,39.626245
24.469066,39.582597
24.470208,39.582385
24.472819,39.582336
24.472996,39.582306
24.474197,39.582465
24.474301,39.582497
24.47445,39.582487
24.474761,39.582515
24.477709,39.583232
24.477882,39.583295
24.481212,39.584941
24.481486,39.585046
24.481998,39.58532
24.483732,39.586275
24.495513,39.606978
24.495419,39.607353
24.49824,39.631197
24.498027,39.631962
24.491216,39.643453
24.48567,39.648718
24.482431,39.651671
24.481988,39.652096
24.477136,39.656568
24.477038,39.656665
24.476197,39.657465
24.475301,39.658195
24.465159,39.66438
24.455164,39.667516
24.445313,39.666061
24.433855,39.656161
24.42839,39.649496
24.427864,39.648894
24.426877,39.60777
24.42695,39.607652
24.428152,39.606655
24.454472,39.590412
24.455856,39.589566
24.456637,39.589054
24.458185,39.588079
24.458444,39.587918
24.459422,39.587327
24.459361,39.587342
24.460249,39.586795
24.471595,39.582423
24.491272,39.591253
24.49882,39.619149
24.488893,39.645507
24.485495,39.650092
24.457813,39.588561
24.461293,39.586185
24.429052,39.650412
24.426424,39.608262
24.427304,39.607345
24.450526,39.592873
24.420905,39.616088
24.420697,39.616391
24.420144,39.623449
24.422247,39.637074
24.42882,39.651663
24.431576,39.654896
24.438382,39.663032
24.440161,39.664106
24.443736,39.666342
24.455589,39.668429
24.459916,39.667427
24.466185,39.665137
24.47261,39.662815
24.480571,39.654647
24.481304,39.653898
24.482153,39.653114
24.48442,39.651025
24.48535,39.650175
24.470031,39.582417
24.475851,39.582645
24.49214,39.592163
24.495378,39.604937
24.445488,39.666174
24.427415,39.607243
24.448725,39.593835
24.485637,39.648831
24.495978,39.60025
24.490661,39.589469
24.489473,39.588428
24.48326,39.585065
24.481907,39.584311
24.47609,39.5817
24.472001,39.581378
24.470513,39.581479
24.47047,39.581532
24.464884,39.583143
24.461258,39.58522
24.458961,39.58658
24.451074,39.591432
24.420718,39.617016
24.452887,39.668683
24.458223,39.667918
24.476131,39.658776
24.497369,39.63631
24.475393,39.582639
24.477338,39.583082
24.492039,39.592041
24.495777,39.610052
24.499145,39.619756
24.499217,39.620031
